id	facility_id	year	product	value_tonnes	transport_to	transport_by	export	export_to	reporting_period	source_id	comment
719	COM01086.00	2011	O.Ni	2976864	Coral Bay Nickel Corporation		No			det_2306	Nickel grade: 1.31%
720	COM01086.00	2012	O.Ni	480976			Yes	Japan		det_2305	Nickel grade: 1.8%
721	COM01086.00	2012	O.Ni	1793848			Yes	China		det_2305	Nickel grade: 1.57%
722	COM01086.00	2012	O.Ni	3351554	Coral Bay Nickel Corporation		No			det_2305	Nickel grade: 1.26%
723	COM01086.00	2013	O.Ni	376176			Yes	Japan		det_2305	Nickel grade: 1.73%
724	COM01086.00	2013	O.Ni	1352072			Yes	China		det_2305	Nickel grade: 1.5%
725	COM01086.00	2013	O.Ni	3405281	Coral Bay Nickel Corporation		No			det_2305	Nickel grade: 1.21%
726	COM01086.00	2013	O.Ni	640901			Yes	China		det_2305	Nickel grade: 0.84%
727	COM01086.00	2014	O.Ni	917257			Yes	Japan		det_2304	Nickel grade: 1.59%
728	COM01086.00	2014	O.Ni	1353255			Yes	China		det_2304	Nickel grade: 1.48%
729	COM01086.00	2014	O.Ni	3382826	Coral Bay Nickel Corporation		No			det_2304	Nickel grade: 1.2%
730	COM01086.00	2014	O.Ni	319050			Yes	China		det_2304	Nickel grade: 0.85%
731	COM01086.00	2015	O.Ni	756565			Yes	Japan		det_2304	Nickel grade: 1.57%
732	COM01086.00	2015	O.Ni	2312220			Yes	China		det_2304	Nickel grade: 1.41%
733	COM01086.00	2015	O.Ni	111460			Yes	Australia		det_2304	Nickel grade: 1.36%
734	COM01086.00	2015	O.Ni	3371643	Coral Bay Nickel Corporation		No			det_2304	Nickel grade: 1.17%
735	COM01086.00	2016	O.Ni	553793			Yes	Japan		det_2304	Nickel grade: 1.59%
736	COM01086.00	2016	O.Ni	1719682			Yes	China		det_2304	Nickel grade: 1.48%
737	COM01086.00	2016	O.Ni	3449229	Coral Bay Nickel Corporation		No			det_2304	Nickel grade: 1.07%
738	COM01086.00	2016	O.Ni	321617			Yes	China		det_2304	Nickel grade: 0.87%
739	COM01086.00	2016	O.Ni	113150			Yes	Australia		det_2304	Nickel grade: 0.85%
740	COM01086.00	2017	O.Ni	504627			Yes	Japan		det_2046	Nickel grade: 1.51%
741	COM01086.00	2017	O.Ni	1608499			Yes	China		det_2046	Nickel grade: 1.42%
742	COM01086.00	2017	O.Ni	3424587	Coral Bay Nickel Corporation		No			det_2046	Nickel grade: 1.06%
743	COM01086.00	2017	O.Ni	171050			Yes	China		det_2046	Nickel grade: 0.89%
744	COM01086.00	2018	O.Ni	398071			Yes	Japan		det_2046	Nickel grade: 1.5%
745	COM01086.00	2018	O.Ni	1804971			Yes	China		det_2046	Nickel grade: 1.45%
746	COM01086.00	2018	O.Ni	3424587	Coral Bay Nickel Corporation		No			det_2046	Nickel grade: 1.05%
747	COM01086.00	2019	O.Ni	398310			Yes	Japan		det_2046	Nickel grade: 1.51%
748	COM01086.00	2019	O.Ni	1053081			Yes	China		det_2046	Nickel grade: 1.51%
749	COM01086.00	2019	O.Ni	3424587	Coral Bay Nickel Corporation		No			det_2046	Nickel grade: 1.05%
750	COM01088.00	2019	F.coal			Truck, Barge				det_2011	
751	COM01089.00	2019				Rail, Lake vessels, Road				det_1606	
752	COM01090.00	2018				Railway, Sea				det_1074	
753	COM01092.00	2012	F.coal			Rail, Conveyor belt				det_2019	
754	COM01097.00		Con.Cu		Port of Burnie / Smelters in Hobart and Port Pirie	Rail / Sea				det_1270	
755	COM01097.00		Con.Pb		Port of Burnie / Smelters in Hobart and Port Pirie	Rail / Sea				det_1270	
756	COM01097.00		Con.Zn		Port of Burnie / Smelters in Hobart and Port Pirie	Rail / Sea				det_1270	
757	COM01097.00		Me.Au		Refinery in Australia					det_1270	
758	COM01107.00	2019				Road				det_1378	
759	COM01120.00	2019	O.Fe		El Volcan	Truck, Rail	No			det_1606	
760	COM01121.00	2017	F.coal			Truck, Conveyor belt				det_2026	
761	COM01124.02		Con.Cu		La Caridad					det_1026	
762	COM01130.00	2019	O.Al		Chalco Henan Branch	Rail, Road	No			det_1772	
763	COM01134.00		F.coc		Hay Point port, Gladstone port, Dalrymple Bay port, Abbot Point port	Rail				det_1137	
764	COM01135.00	2020	F.coal		NPLCT (North Pulau Laut Coal Terminal)					det_2465	
765	COM01137.00	2020	F.coal		NPLCT (North Pulau Laut Coal Terminal)					det_2465	
766	COM01139.00	2017	F.coal			Truck				det_2026	
767	COM01145.00	2019	F.coal			Truck, Barge				det_2011	
768	COM01148.00	2020	F.coal		NPLCT (North Pulau Laut Coal Terminal)					det_2465	
769	COM01151.00	2013	Me.Au			Air freight	Yes	Gold refinery in Australia		det_1270	
770	COM01151.00	2013	Oth.cuca			Road, Sea	Yes	Asia, Europe		det_1270	
771	COM01154.00				Ponta da Madeira maritime terminal	Trucks, rail				det_1371	
772	COM01155.00				Ponta da Madeira maritime terminal	Rail				det_1371	
773	COM01156.00				Ponta da Madeira maritime terminal	Rail				det_1371	
774	COM01173.00	2017	F.coal			Truck				det_2026	
775	COM01180.00	2019	F.coal			Rail, Export Vessel				det_2215	
776	COM01181.00	2012	F.coal			Barge				det_2019	
777	COM01190.00	2019				Road, Rail				det_1378	
778	COM01201.00	2010			Port of Luderitz	Truck	No			det_1825	
779	COM01201.00	2012			Port of Luderitz	Truck	No			det_1806	
780	COM01201.00	2013			Port of Luderitz	Truck	No			det_1806	
781	COM01201.00	2014			Port of Luderitz	Truck	No			det_1807	
782	COM01201.00	2015			Port of Luderitz	Truck	No			det_1807	
783	COM01201.00	2016			Port of Luderitz	Truck	No			det_1807	
784	COM01201.00	2017			Port of Luderitz	Truck	No			det_1805	
785	COM01201.00	2018			Port of Luderitz	Truck	No			det_1805	
786	COM01201.00	2019			Port of Luderitz	Truck	No			det_1805	
787	COM01206.00	2019	F.coal			Rail				det_2215	
788	COM01208.00				River port at Malili	Truck				det_1371	
789	COM01211.00	2019	F.lig		Henry W. Pirkey Plant					det_1976	
790	COM01214.00		F.coc		Hay Point port, Dalrymple Bay port	Rail				det_1137	
791	COM01218.00	2008	F.coal			Rail, Truck				det_2021	
792	COM01248.00	2009	O.Ni	494121			Yes	Japan		det_2306	Nickel grade: 2.09%
793	COM01248.00	2009	O.Ni	249411			Yes	China		det_2306	Nickel grade: 1.84%
794	COM01248.00	2010	O.Ni	676914			Yes	Japan		det_2306	Nickel grade: 1.9%
795	COM01248.00	2010	O.Ni	454788			Yes	China		det_2306	Nickel grade: 1.82%
796	COM01248.00	2010	O.Ni	68345	Coral Bay Nickel Corporation		No			det_2306	Nickel grade: 1.23%
797	COM01248.00	2011	O.Ni	268564			Yes	Japan		det_2306	Nickel grade: 1.94%
798	COM01248.00	2011	O.Ni	744699			Yes	China		det_2306	Nickel grade: 1.73%
799	COM01248.00	2011	O.Ni	651490			Yes	China		det_2306	Nickel grade: 1.02%
800	COM01248.00	2012	O.Ni	649714			Yes	Japan		det_2305	Nickel grade: 1.82%
801	COM01248.00	2012	O.Ni	1021709			Yes	China		det_2305	Nickel grade: 1.61%
802	COM01248.00	2012	O.Ni	710090			Yes	China		det_2305	Nickel grade: 1.02%
803	COM01248.00	2013	O.Ni	445012			Yes	Japan		det_2305	Nickel grade: 1.76%
804	COM01248.00	2013	O.Ni	971576			Yes	China		det_2305	Nickel grade: 1.62%
805	COM01248.00	2013	O.Ni	1602333			Yes	China		det_2305	Nickel grade: 0.93%
806	COM01248.00	2013	O.Ni	874229	Taganito HPAL Nickel Corporation		No			det_2305	Nickel grade: 1.05%
807	COM01248.00	2014	O.Ni	655919			Yes	Japan		det_2304	Nickel grade: 1.69%
808	COM01248.00	2014	O.Ni	1610412			Yes	China		det_2304	Nickel grade: 1.54%
809	COM01248.00	2014	O.Ni	797996			Yes	China		det_2304	Nickel grade: 0.98%
810	COM01248.00	2014	O.Ni	4023354	Taganito HPAL Nickel Corporation		No			det_2304	Nickel grade: 1%
811	COM01248.00	2015	O.Ni	647191			Yes	Japan		det_2304	Nickel grade: 1.7%
812	COM01248.00	2015	O.Ni	1853716			Yes	China		det_2304	Nickel grade: 1.5%
813	COM01248.00	2015	O.Ni	813473			Yes	China		det_2304	Nickel grade: 0.96%
814	COM01248.00	2015	O.Ni	4426288	Taganito HPAL Nickel Corporation		No			det_2304	Nickel grade: 1.09%
815	COM01248.00	2016	O.Ni	601870			Yes	Japan		det_2304	Nickel grade: 1.72%
816	COM01248.00	2016	O.Ni	1735821			Yes	China		det_2304	Nickel grade: 1.54%
817	COM01248.00	2016	O.Ni	1545824			Yes	China		det_2304	Nickel grade: 0.96%
818	COM01248.00	2016	O.Ni	4113167	Taganito HPAL Nickel Corporation		No			det_2304	Nickel grade: 1.12%
819	COM01248.00	2017	O.Ni	739570			Yes	Japan		det_2046	Nickel grade: 1.63%
820	COM01248.00	2017	O.Ni	2315279			Yes	China		det_2046	Nickel grade: 1.49%
821	COM01248.00	2017	O.Ni	4589953	Taganito HPAL Nickel Corporation		No			det_2046	Nickel grade: 1.09%
822	COM01248.00	2018	O.Ni	647184			Yes	Japan		det_2046	Nickel grade: 1.68%
823	COM01248.00	2018	O.Ni	3364269			Yes	China		det_2046	Nickel grade: 1.52%
824	COM01248.00	2018	O.Ni	546534			Yes	China		det_2046	Nickel grade: 0.95%
825	COM01248.00	2018	O.Ni	4252688	Taganito HPAL Nickel Corporation		No			det_2046	Nickel grade: 1.08%
826	COM01248.00	2019	O.Ni	593203			Yes	Japan		det_2046	Nickel grade: 1.63%
827	COM01248.00	2019	O.Ni	3585087			Yes	China		det_2046	Nickel grade: 1.57%
828	COM01248.00	2019	O.Ni	56900			Yes	China		det_2046	Nickel grade: 0.99%
829	COM01248.00	2019	O.Ni	4927721	Taganito HPAL Nickel Corporation		No			det_2046	Nickel grade: 1.08%
830	COM01254.00	2004	Con.Fe	310000	Geraldton Port	Truck, Rail			July-June	det_2539	
831	COM01254.00	2004	Con.Fe	162000	Geraldton Port	Truck, Rail			July-June	det_2539	
832	COM01254.00	2006	Con.Fe	832000	Geraldton Port	Truck, Rail			July-June	det_2537	
833	COM01254.00	2006	Con.Fe	503000	Geraldton Port	Truck, Rail			July-June	det_2537	
834	COM01254.00	2007	Con.Fe	1425000	Geraldton Port	Truck, Rail			July-June	det_2536	
835	COM01254.00	2007	Con.Fe	976000	Geraldton Port	Truck, Rail			July-June	det_2536	
836	COM01254.00	2008	Con.Fe	1732000	Geraldton Port	Truck, Rail			July-June	det_2536	
837	COM01254.00	2008	Con.Fe	753000	Geraldton Port	Truck, Rail			July-June	det_2536	
838	COM01254.00	2009	Con.Fe	1383000	Geraldton Port	Truck, Rail			July-June	det_2535	
839	COM01254.00	2009	Con.Fe	1297000	Geraldton Port	Truck, Rail			July-June	det_2535	
840	COM01254.00	2010	Con.Fe	1826000	Geraldton Port	Truck, Rail			July-June	det_2535	
841	COM01254.00	2010	Con.Fe	1260000	Geraldton Port	Truck, Rail			July-June	det_2535	
842	COM01254.00	2011	Con.Fe	1184000	Geraldton Port	Truck, Rail			July-June	det_2534	
843	COM01254.00	2011	Con.Fe	1641000	Geraldton Port	Truck, Rail			July-June	det_2534	
844	COM01254.00	2012	Con.Fe	880000	Geraldton Port	Truck, Rail			July-June	det_2534	
845	COM01254.00	2012	Con.Fe	737000	Geraldton Port	Truck, Rail			July-June	det_2534	
846	COM01254.00	2013	Con.Fe	1631000	Geraldton Port	Truck, Rail			July-June	det_2533	
847	COM01254.00	2013	Con.Fe	882000	Geraldton Port	Truck, Rail			July-June	det_2533	
848	COM01254.00	2014	Con.Fe	2187000	Geraldton Port	Truck, Rail			July-June	det_2533	
849	COM01254.00	2014	Con.Fe	622000	Geraldton Port	Truck, Rail			July-June	det_2533	
850	COM01257.00	2007	F.coal	6310400	Tarahan Port					det_2799	
851	COM01257.00	2007	F.coal	1695690	Kertapati Port					det_2799	
852	COM01257.00	2008	F.coal	8388400	Tarahan Port					det_2606	
853	COM01257.00	2008	F.coal	1900030	Kertapati Port					det_2606	
854	COM01257.00	2009	F.coal	8498150	Tarahan Port					det_2606	
855	COM01257.00	2009	F.coal	1956430	Kertapati Port					det_2606	
856	COM01257.00	2010	F.coal	8712100	Tarahan Port					det_2606	
857	COM01257.00	2010	F.coal	2050940	Kertapati Port					det_2606	
858	COM01257.00	2011	F.coal	9368000	Tarahan Port					det_3682	
859	COM01257.00	2011	F.coal	2108710	Kertapati Port					det_3682	
860	COM01257.00	2012	F.coal	10217850	Tarahan Port					det_3682	
861	COM01257.00	2012	F.coal	1716165	Kertapati Port					det_3682	
862	COM01257.00	2013	F.coal	10930400	Tarahan Port					det_3682	
863	COM01257.00	2013	F.coal	1889195	Kertapati Port					det_3682	
864	COM01257.00	2014	F.coal	12690850	Tarahan Port					det_3682	
865	COM01257.00	2014	F.coal	2158575	Kertapati Port					det_3682	
866	COM01257.00	2015	F.coal	13497100	Tarahan Port					det_3682	
867	COM01257.00	2015	F.coal	2294530	Kertapati Port					det_3682	
868	COM01257.00	2016	F.coal	14706099	Tarahan Port					det_2605	
869	COM01257.00	2016	F.coal	3014728	Kertapati Port					det_2605	
870	COM01257.00	2017	F.coal	18261978	Tarahan Port					det_2605	
871	COM01257.00	2017	F.coal	3101352	Kertapati Port					det_2605	
872	COM01257.00	2018	F.coal	19670165	Tarahan Port					det_2605	
873	COM01257.00	2018	F.coal	3017087	Kertapati Port					det_2605	
874	COM01257.00	2019	F.coal	20783148	Tarahan Port					det_2605	
875	COM01257.00	2019	F.coal	3458856	Kertapati Port					det_2605	
876	COM01257.00	2020	F.coal	18226112	Tarahan Port					det_2605	
877	COM01257.00	2020	F.coal	5571504	Kertapati Port					det_2605	
878	COM01282.00	2013	Con.Fe		Port at Marquette, Michigan	Rail	No			det_1622	
879	COM01282.00	2014	Con.Fe		Port at Marquette, Michigan	Rail	No			det_1619	
880	COM01282.00	2015	Con.Fe		Port at Marquette, Michigan	Rail	No			det_1704	
881	COM01282.00	2016	Con.Fe		Port at Marquette, Michigan	Rail	No			det_1703	
882	COM01282.00	2017	Con.Fe		Port at Marquette, Michigan	Rail	No			det_1620	
883	COM01282.00	2018	Con.Fe		Port at Marquette, Michigan	Rail	No			det_1702	
884	COM01282.00	2019	Con.Fe		Port at Marquette, Michigan	Rail	No			det_1618	
885	COM01283.00	2020				Rail				det_1890	
886	COM01290.00	2019	Con.Cu		ILO	Rail				det_1323	
887	COM01290.00	2019	Con.Mo		ILO	Rail				det_1323	
888	COM01301.00					Road				det_1175	
889	COM01302.00	2019	F.coal			Rail, Barge				det_2011	
890	COM01303.00	2018	F.coal			Truck				det_2030	
891	COM01305.00	2006	Me.Cu		Silvassa		No			det_1856	
892	COM01305.00	2007	Me.Cu		Silvassa		No			det_1856	
893	COM01305.00	2008	Me.Cu		Silvassa		No			det_1825	
894	COM01305.00	2009	Me.Cu		Silvassa		No			det_1825	
895	COM01305.00	2010	Me.Cu		Silvassa		No			det_1825	
896	COM01305.00	2011	Me.Cu		Silvassa		No			det_1806	
897	COM01305.00	2012	Me.Cu		Silvassa		No			det_1806	
898	COM01305.00	2013	Me.Cu		Silvassa		No			det_1806	
899	COM01305.00	2014	Me.Cu		Silvassa		No			det_1807	
900	COM01305.00	2015	Me.Cu		Silvassa		No			det_1807	
901	COM01305.00	2016	Me.Cu		Silvassa		No			det_1807	
902	COM01305.00	2017	Me.Cu		Silvassa		No			det_1805	
903	COM01305.00	2018	Me.Cu		Silvassa		No			det_1805	
904	COM01305.00	2019	Me.Cu		Silvassa		No			det_1805	
905	COM01307.00	2019	F.coal			Rail, Truck				det_2215	
906	COM01311.00	2019				Road, Rail				det_1378	
907	COM01319.00	2013	Con.Fe		Port at Duluth, Minnesota	Rail	No			det_1622	
908	COM01319.00	2014	Con.Fe		Port at Duluth, Minnesota	Rail	No			det_1619	
909	COM01319.00	2015	Con.Fe		Port at Duluth, Minnesota	Rail	No			det_1704	
910	COM01319.00	2016	Con.Fe		Port at Duluth, Minnesota	Rail	No			det_1703	
911	COM01319.00	2017	Con.Fe		Port at Duluth, Minnesota	Rail	No			det_1620	
912	COM01319.00	2018	Con.Fe		Port at Duluth, Minnesota	Rail	No			det_1702	
913	COM01319.00	2019	Con.Fe		Port at Duluth, Minnesota	Rail	No			det_1618	
914	COM01338.00	2019	F.stc			Truck				det_2000	
915	COM01343.00	2008	F.coal			Rail				det_2021	
916	COM01351.00	2019	F.coal			Rail, Export Vessel				det_2215	
917	COM01353.00	2019	F.coal			Rail, Truck, Barge				det_2011	
918	COM01355.00	2018				Road, Air, Sea				det_1074	
919	COM01360.00	2019	F.stc			Rail				det_2000	
920	COM01362.00	2015	F.coal			Rail, Truck				det_2017	
921	COM01364.00	2011	O.Fe		Port of Buchanan	Rail	No			det_1676	
922	COM01364.00	2012	O.Fe		Port of Buchanan	Rail	No			det_1675	
923	COM01364.00	2013	O.Fe		Port of Buchanan	Rail	No			det_1607	
924	COM01364.00	2014	O.Fe		Port of Buchanan	Rail	No			det_1674	
925	COM01364.00	2015	O.Fe		Port of Buchanan	Rail	No			det_1673	
926	COM01364.00	2016	O.Fe		Port of Buchanan	Rail	No			det_1672	
927	COM01364.00	2017	O.Fe		Port of Buchanan	Rail	No			det_1671	
928	COM01364.00	2018	O.Fe		Port of Buchanan	Rail	No			det_1670	
929	COM01364.00	2019	O.Fe		Port of Buchanan	Rail	No			det_1606	
930	COM01370.00	2019	F.coal			Truck, Rail				det_2215	
931	COM01371.00	2019	F.coal			Truck				det_2215	
932	COM01373.00	2019	F.coal			Rail, Export Vessel				det_2215	
933	COM01376.00	2003	F.coal			Rail				det_2024	
934	COM01378.00	2013	Me.Al2O3		Bayside		Yes			det_1348	
935	COM01378.00	2019	Me.Al2O3		Hillside		Yes			det_1359	
936	COM01380.01	2019	O.Al		Chalco Henan Branch	Rail, Road	No			det_1772	
937	COM01380.03	2019	O.Al		Chalco Henan Branch	Rail, Road	No			det_1772	
938	COM01380.04	2019	O.Al		Chalco Henan Branch	Rail, Road	No			det_1772	
939	COM01385.00	2019	O.Al		Chalco Henan Branch	Rail, Road	No			det_1772	
940	COM01390.00				Port Hedland	Rail				det_1137	
941	COM01392.00	2019	O.Al		Chalco Shandong Branch	Rail, Road	No			det_1772	
